house_num,week,year,house_group,living_overall_pct,living_daytime_pct,living_daytime_hours,living_evening_pct,living_evening_hours,living_temp_diff_mean,living_humidity_diff_mean,living_warmer_pct,living_drier_pct,bedroom_overall_pct,bedroom_daytime_pct,bedroom_evening_pct,bedroom_temp_diff_mean,bedroom_humidity_diff_mean,bedroom_warmer_pct,bedroom_drier_pct,avg_solar,max_solar
15,1,2009,active,0.0,0.0,57.56666666666667,0.0,115.73333333333333,-3.826959745762712,-0.005940721392060009,13.040969417195614,37.91113675706867,2.4427774572033085,7.353792704111176,0.0,-2.798375290882167,-0.44090296355363723,14.329678784381612,66.64743219849971,0.04375442985199082,0.37
18,1,2009,active,2.6351221388728603,6.342592592592593,72.0,0.0,101.3,-3.7665135782747607,-0.32050756149392223,13.983458357376419,61.74264281592614,12.944797076360839,30.694444444444446,0.3290556103981573,-2.539966135458168,-1.1357085107352882,23.33140988651664,80.09232544720139,0.0665435303514377,0.41
19,1,2009,active,5.847278322754375,14.396135265700483,69.0,0.19175455417066153,104.3,-3.095565737051793,-0.6988697813884154,27.120600115406805,70.95595306789767,2.9813425658780535,7.439613526570048,0.03195909236177692,-3.0479641434262947,-0.5420010574334477,27.0821311790729,67.08982496633968,0.06268924302788845,0.39
20,1,2009,active,0.2500480861704174,0.6304558680892337,68.73333333333333,0.0,104.56666666666666,-2.4522513508104864,0.25843372596301534,27.601461819580685,59.876899403731485,0.1346412771686863,0.3394762366634336,0.0,-2.700806483890334,-0.05900404469479295,25.985766493556454,65.07020580880939,0.06747448469081449,0.39
22,1,2009,active,6.078091940757838,15.163147792706333,69.46666666666667,0.0,103.83333333333333,-3.027426059152678,-0.5946293779231846,12.887093671859972,76.53394883631468,9.213310251971533,21.20921305182342,1.187800963081862,-1.9842488170347004,-0.6969361806147026,16.61858049624928,83.16984035391421,0.05303756994404476,0.4
24,1,2009,active,1.5387574533564148,3.757632691404415,70.96666666666667,0.0,102.33333333333333,-1.3973640167364019,0.0131362263495402,26.389690325062514,52.22158107328332,0.5770340450086555,1.4091122592766558,0.0,-1.7290376569037658,-0.11463030080724364,23.831506058857475,55.31833044816311,0.05600518031480374,0.4
26,1,2009,active,5.481823427582228,12.628290941543954,74.7,0.0676132521974307,98.6,-1.4071828211189916,-0.44679932591935967,27.928447778418924,71.34064243123677,5.385651086747451,12.49442213297635,0.0,-0.4508953900709224,-0.6111094415753581,34.083477591844584,68.22465858819004,0.07761229314420803,0.46
27,1,2009,active,15.310636660896327,35.67906768265352,74.36666666666666,0.0,98.93333333333334,-0.5132784581409356,-0.8578516690269099,34.21811886901327,76.20696287747644,14.060396230044239,32.317346481398474,0.3369272237196766,-0.5674442882955234,-0.7953581778467647,34.42969801884978,74.68743989228697,0.08731981529813289,0.46
29,1,2009,active,10.078861319484517,22.85215874400349,76.43333333333334,0.0,96.86666666666666,-2.4647456956263607,-0.9677754930182473,28.947874591267553,77.39949990382766,7.539911521446433,17.095508068033144,0.0,-2.4214367702355037,-0.8188027513393655,29.428736295441432,73.97576457010963,0.08533148624579456,0.45
5,1,2009,control,0.0,0.0,63.666666666666664,0.0,109.63333333333334,-6.086352608168217,-1.2367388893949551,3.2121561838815156,84.11232929409502,1.9426812848624735,5.287958115183246,0.0,-4.570561481183337,-1.3189288014591216,11.617618772840931,84.63165993460281,0.047172469309720265,0.31
