house_num,week,year,house_group,recording_status,dehumidifier_usage,living_overall_rh_mean,living_overall_rh_std,living_overall_rh_median,living_overall_rh_min,living_overall_rh_max,living_overall_rh_q25,living_overall_rh_q75,living_overall_rh_n,living_overall_rh_ci_lower,living_overall_rh_ci_upper,living_overall_rh_is_normal,living_pct_comfort_rh,living_pct_above_60,living_pct_above_70,living_overall_hr_mean,living_overall_hr_std,living_day_rh_mean,living_day_rh_std,living_day_rh_median,living_day_rh_min,living_day_rh_max,living_day_rh_n,living_day_rh_hours,living_day_rh_is_normal,living_day_pct_comfort,living_day_hr_mean,living_night_rh_mean,living_night_rh_std,living_night_rh_median,living_night_rh_min,living_night_rh_max,living_night_rh_n,living_night_rh_hours,living_night_rh_is_normal,living_night_pct_above_60,living_night_pct_above_70,living_night_hr_mean,bedroom_overall_rh_mean,bedroom_overall_rh_std,bedroom_overall_rh_median,bedroom_overall_rh_min,bedroom_overall_rh_max,bedroom_overall_rh_q25,bedroom_overall_rh_q75,bedroom_overall_rh_n,bedroom_overall_rh_ci_lower,bedroom_overall_rh_ci_upper,bedroom_overall_rh_is_normal,bedroom_pct_comfort_rh,bedroom_pct_above_60,bedroom_pct_above_70,bedroom_overall_hr_mean,bedroom_overall_hr_std,bedroom_day_rh_mean,bedroom_day_rh_std,bedroom_day_rh_median,bedroom_day_rh_min,bedroom_day_rh_max,bedroom_day_rh_n,bedroom_day_rh_hours,bedroom_day_rh_is_normal,bedroom_day_pct_comfort,bedroom_day_hr_mean,bedroom_night_rh_mean,bedroom_night_rh_std,bedroom_night_rh_median,bedroom_night_rh_min,bedroom_night_rh_max,bedroom_night_rh_n,bedroom_night_rh_hours,bedroom_night_rh_is_normal,bedroom_night_pct_above_60,bedroom_night_pct_above_70,bedroom_night_hr_mean
11,1,2008,active,control,N/A,61.96739130434783,4.5884093711670495,63.0,46.0,72.0,59.0,65.0,4876,61.8414376538146,62.092304142739955,False,33.572600492206725,66.42739950779327,0.06152584085315833,8.24749166879186,0.8085593456244692,60.69033816425121,5.369953227197923,62.0,46.0,72.0,2070.0,69.0,False,43.96135265700483,8.441404577548129,62.91956912028726,3.6439991354737526,63.0,52.0,70.0,2785.0,92.83333333333333,False,73.96768402154399,0.0,8.106143124759669,66.36694706606484,5.840814755360076,66.0,47.0,84.0,62.0,71.0,4874,66.20754770209274,66.5305934550677,False,14.710709889208044,85.28929011079197,27.636438243742305,8.323419826102358,0.6000639956781373,64.41859903381642,6.001310229794642,65.0,47.0,84.0,2070.0,69.0,False,20.434782608695652,8.2786340527365,67.829802513465,5.285910517300175,69.0,53.0,80.0,2785.0,92.83333333333333,False,89.44344703770197,37.16337522441652,8.35820489393888
12,1,2008,control,control,none,63.83919372900336,5.326788261692678,64.0,50.0,76.0,59.0,68.0,4465,63.68258118701008,64.00471444568869,False,32.98992161254199,67.01007838745801,11.24300111982083,8.58592948483106,0.8556973931603393,62.27463731865933,5.4732136925349595,61.0,50.0,76.0,1999.0,66.63333333333334,False,46.07303651825913,8.683810953297867,65.1219512195122,4.845452693742684,66.0,53.0,76.0,2460.0,82.0,False,77.76422764227642,12.276422764227641,8.503494578900328,73.1851934690226,5.970746355147356,75.0,58.0,84.0,69.0,78.0,4471,73.01047864012526,73.3579232833818,False,2.4379333482442407,97.56206665175576,67.8819056139566,8.93079701971987,0.6459745778595934,70.25012506253127,6.65595751976168,69.0,58.0,83.0,1999.0,66.63333333333334,False,5.452726363181591,8.846756198013722,75.59024390243903,3.9920093964587076,76.0,64.0,84.0,2460.0,82.0,False,100.0,87.07317073170732,8.993706411099783
13,1,2008,active,control,N/A,65.7559917355372,6.658907339800383,67.0,42.5,86.0,62.0,70.0,4840,65.56498708677687,65.9177840909091,False,20.950413223140497,79.0495867768595,22.169421487603305,7.354177939091311,0.6871824627609088,63.84766763848396,8.719651691558697,64.0,42.5,86.0,2058.0,68.6,False,42.905733722060255,7.262670683979758,67.16083032490975,4.033831293496153,67.0,50.0,75.0,2770.0,92.33333333333333,False,95.27075812274369,20.108303249097474,7.417316677872604,69.12383708910481,5.238260765218002,70.0,44.0,84.0,67.0,72.0,4837,68.9736820343188,69.26879780855903,False,7.773413272689683,92.2265867273103,49.286747984287786,7.8070587826578475,0.7331980424189997,68.14334305150632,6.902921316578293,70.0,44.0,84.0,2058.0,68.6,False,15.354713313896987,7.71311014387996,69.83682310469314,3.3497381108222073,70.0,53.0,84.0,2770.0,92.33333333333333,False,97.83393501805054,49.675090252707584,7.87324195090478
14,1,2008,active,control,N/A,74.53677669111654,5.89453038388612,77.0,49.0,87.0,70.0,79.0,4908,74.37515026487367,74.70111807253464,False,1.3447432762836184,98.65525672371638,74.3480032599837,9.241717259762039,0.9833707202332155,71.53045923149016,6.952707437917808,71.0,49.0,86.0,2134.0,71.13333333333334,False,3.0927835051546393,9.390521016994137,76.86684782608695,3.4625483734037963,78.0,63.0,87.0,2760.0,92.0,False,100.0,91.9927536231884,9.126173341298635,77.62944162436548,3.9406835437692576,79.0,61.0,87.0,75.0,81.0,4925,77.51775634517767,77.73586294416243,False,0.0,100.0,95.39086294416244,8.79393445372837,0.5872538040533346,75.36785379568884,4.270848577469786,76.0,61.0,84.0,2134.0,71.13333333333334,False,0.0,8.700536560070981,79.40760869565217,2.5307417764141307,80.0,65.0,87.0,2760.0,92.0,False,100.0,99.78260869565217,8.863873286701962
15,1,2008,active,control,N/A,64.08786205203731,5.041137602042669,64.55000000000001,46.8,75.75,60.4,68.2,4074,63.93147428816888,64.2331513868434,False,22.115856651939126,77.88414334806087,14.653902798232696,8.932727610628037,0.989049258376726,63.160837727006445,5.842821293641594,62.4,46.8,75.75,1707.0,56.9,False,30.814294083186876,8.887318742531225,64.75107822410148,4.2481649641732755,65.05,53.95,74.55,2365.0,78.83333333333333,False,84.14376321353065,12.854122621564482,8.967015563323553,61.438635247913595,4.936850385513159,62.0,46.0,74.0,58.0,65.0,4074,61.288395925380456,61.597214040255274,False,38.92979872361316,61.07020127638685,0.9572901325478645,8.611943127346747,0.8048172554348878,60.2888107791447,5.668789953289366,60.0,46.0,74.0,1707.0,56.9,False,50.205038078500294,8.525604684610533,62.26384778012685,4.139864336918341,63.0,51.0,70.0,2365.0,78.83333333333333,False,69.1754756871036,0.0,8.675602499517494
16,1,2008,control,control,heavy,65.55941005400913,5.629434027713407,66.0,49.0,79.0,63.0,69.0,4814,65.39217906107187,65.71503427503116,False,14.229331117573743,85.77066888242626,18.280016618196925,7.972336214481708,0.8288556111460862,63.59435294117647,6.662439770004169,65.0,49.0,79.0,2125.0,70.83333333333333,False,29.176470588235293,8.022080892644361,67.1024208566108,4.0201075394910815,68.0,59.0,78.0,2685.0,89.5,False,97.57914338919925,21.862197392923647,7.932378797379752,66.00310816411107,6.078569394302831,66.0,50.0,81.0,63.0,70.0,4826,65.8369094488189,66.17615520099461,False,17.8201409034397,82.1798590965603,19.664318276004973,7.974698185271949,0.6449861194768534,62.88894117647059,5.478247951705102,64.0,50.0,81.0,2125.0,70.83333333333333,False,31.482352941176472,8.008166381630105,68.443947858473,5.377577160996068,68.0,57.0,80.0,2685.0,89.5,False,92.88640595903166,32.141527001862194,7.94545569056415
17,1,2008,control,control,heavy,59.92625490601115,3.605112101552678,60.0,49.0,69.0,57.0,63.0,4841,59.83265854162364,60.034522825862425,False,56.14542449907044,43.85457550092956,0.0,7.942185583188741,0.6568995869640886,59.48910523875753,4.213955191370115,59.0,49.0,69.0,2157.0,71.9,False,59.99072786277237,8.144343518856102,60.277611940298506,2.9851853143668614,60.0,51.0,67.0,2680.0,89.33333333333333,False,46.940298507462686,0.0,7.779103278614007,55.61038961038961,7.7727734752568844,55.0,39.0,72.0,49.0,62.0,4851,55.40504019789734,55.824943310657595,False,69.32591218305504,30.67408781694496,2.082044939187796,8.292314412204382,0.5237278067708917,52.06305053314789,5.31474238400119,52.0,39.0,72.0,2157.0,71.9,False,94.76124246638851,8.176090259347093,58.495522388059705,8.246391097467061,61.0,39.0,72.0,2680.0,89.33333333333333,False,51.30597014925373,3.32089552238806,8.390383743862253
18,1,2008,active,control,N/A,50.0940654016956,6.173874826236789,51.0,32.0,60.0,45.0,55.0,4954,49.91898970528866,50.263029874848606,False,100.0,0.0,0.0,6.321405571998554,0.5498422612011648,47.30482456140351,6.771943090475131,46.0,32.0,60.0,2280.0,76.0,False,100.0,6.212820094243154,52.480898876404495,4.373209673514269,53.0,40.0,60.0,2670.0,89.0,False,0.0,0.0,6.414045701686398,68.06237383932176,5.259042312200977,69.0,42.0,81.0,64.0,72.0,4954,67.92164412595882,68.20428441663303,False,8.679854662898666,91.32014533710134,39.01897456600727,8.326680153155902,0.6998135502685374,66.8140350877193,6.391400502620891,67.0,42.0,81.0,2280.0,76.0,False,15.570175438596493,8.144527327548275,69.13146067415731,3.7367905127054124,69.0,56.0,76.0,2670.0,89.0,False,97.19101123595506,42.921348314606746,8.482163834196331
19,1,2008,active,control,N/A,67.55238491980838,5.145650979076655,68.0,53.0,80.0,64.0,71.0,4801,67.41053426369506,67.6946938137888,False,9.97708810664445,90.02291189335556,30.597792126640282,7.575135938607135,0.5136028568094131,65.86314806165343,6.301568651395811,65.0,53.0,80.0,2141.0,71.36666666666666,False,22.0457730032695,7.582075130656551,68.91203007518797,3.419267961875565,69.0,59.0,78.0,2660.0,88.66666666666667,False,99.73684210526315,29.69924812030075,7.569550671622998,66.52197458862737,4.304646996776174,67.0,51.0,76.0,64.0,70.0,4801,66.40677463028535,66.63924182461987,False,8.769006456988128,91.23099354301188,17.142262028744014,7.490680888607829,0.48089802925748465,65.37552545539468,5.4799582820340005,64.0,51.0,76.0,2141.0,71.36666666666666,False,17.515179822512845,7.377615927848102,67.44473684210526,2.7150546483327775,68.0,59.0,74.0,2660.0,88.66666666666667,False,98.27067669172932,10.601503759398497,7.5816854303321035
20,1,2008,active,control,N/A,64.60508881421028,4.609902622506129,65.15,53.65,73.25,60.9,68.5,4166,64.4627223355737,64.74239528324532,False,19.75516082573212,80.24483917426788,13.13010081613058,8.147426026023926,0.6682856743586418,63.04556087187667,5.548957177919386,61.7,53.65,73.25,1881.0,62.7,False,41.41414141414141,8.113728262564411,65.88888402625821,3.1235159456354262,65.95,58.650000000000006,71.95,2285.0,76.16666666666667,False,98.07439824945295,8.49015317286652,8.175165847935233,61.12199762187871,7.226695133648862,63.0,44.0,71.0,55.0,68.0,4205,60.88354934601665,61.33085017835909,False,40.92746730083234,59.07253269916766,1.1652794292508917,8.173411031515762,0.582633636569051,56.432748538011694,7.177155791862777,54.0,44.0,71.0,1881.0,62.7,False,67.0388091440723,8.044843806369903,65.06958424507658,4.424296876124829,67.0,52.0,71.0,2285.0,76.16666666666667,False,81.57549234135666,1.1378555798687089,8.260571802426835
21,1,2008,control,control,heavy,59.8113711001642,5.293435351448555,60.0,37.0,71.0,57.0,64.0,4872,59.6709513546798,59.94705459770115,False,52.83251231527094,47.16748768472907,0.06157635467980296,8.436881532995281,1.0059834501507015,59.12533333333333,6.385171237997495,59.0,37.0,71.0,2250.0,75.0,False,57.15555555555556,8.36791845170354,60.452500969367975,4.053508061690025,61.0,46.0,69.0,2579.0,85.96666666666667,False,51.72547499030632,0.0,8.49229157264432,61.3400452023834,6.268191367117628,63.0,34.0,73.0,58.0,66.0,4867,61.16964762687487,61.52044380521882,False,36.57283747688515,63.42716252311485,1.7670022601191697,8.519937692935724,1.0327340379232146,60.00888888888889,7.294900434765687,61.0,34.0,73.0,2250.0,75.0,False,44.0,8.136031508008212,62.452500969367975,4.973823307742621,63.0,41.0,73.0,2579.0,85.96666666666667,False,69.3679720822024,2.1713842574641333,8.863864266530966
22,1,2008,active,control,N/A,66.61405295315683,7.579202633377627,68.0,42.0,82.0,62.0,72.0,4910,66.38582484725052,66.83761201629328,False,19.287169042769857,80.71283095723014,36.21181262729124,7.887775947395477,1.0299691283090546,64.56223358908781,8.522775554591453,67.0,42.0,82.0,2346.0,78.2,False,29.454390451832907,7.735720344116682,68.49141965678628,6.015499269402591,70.0,46.0,80.0,2564.0,85.46666666666667,False,90.01560062402496,44.57878315132605,8.026903266152129,66.18407656281816,7.918231493018438,67.0,41.0,81.0,61.0,72.0,4911,65.98158470779882,66.41217929138668,False,21.869273060476484,78.13072693952353,35.34921604561189,7.697947161834475,1.1046030734472558,64.1583546462063,8.69905323498176,65.0,41.0,80.0,2346.0,78.2,False,33.37595907928389,7.434663000782523,68.04075663026521,6.606432001418237,69.0,45.0,81.0,2564.0,85.46666666666667,False,88.68954758190327,41.69266770670827,7.939457149178002
23,1,2008,control,control,none,54.23131376223194,7.67770875091804,55.0,30.0,67.0,49.0,61.0,4803,54.00357328752863,54.46989641890485,False,74.12034145325838,25.87965854674162,0.0,6.818191819905901,0.8210182756716712,51.02495543672014,8.466058285117176,50.0,30.0,67.0,2244.0,74.8,False,83.19964349376114,6.71722210603857,57.07734806629834,5.565276411049849,57.0,37.0,67.0,2534.0,84.46666666666667,False,34.17521704814522,0.0,6.914350691030658,60.330841121495325,9.31701707889008,62.0,31.0,74.0,54.0,68.0,4815,60.07071651090343,60.5867445482866,False,41.53686396677051,58.46313603322949,15.057113187954311,7.0972372582881205,0.8648251945655987,56.37433155080214,10.571193824507837,55.0,31.0,74.0,2244.0,74.8,False,60.51693404634582,6.990327221039892,63.85280189423836,6.289379536114015,64.0,40.0,73.0,2534.0,84.46666666666667,False,75.37490134175216,17.482241515390687,7.202446527699319
24,1,2008,active,control,N/A,52.43031066330814,5.711590683668969,52.0,38.0,65.0,48.0,55.0,4764,52.26964735516373,52.595723131822,False,88.09823677581863,11.901763224181359,0.0,7.197050110896516,0.8907199466862149,50.99490032452481,5.930524787870017,50.0,38.0,64.0,2157.0,71.9,False,92.07232267037551,7.039049141173933,53.68999604586793,5.289070894364839,53.0,43.0,65.0,2529.0,84.3,False,15.658362989323843,0.0,7.330235982491215,54.2663252240717,6.90839784258337,55.0,30.0,70.0,50.0,59.0,4686,54.077331412718735,54.46256402048655,False,82.84250960307298,17.157490396927017,0.0,7.241131548165613,0.9673849794497641,51.935558646267964,7.68255084596577,51.0,30.0,69.0,2157.0,71.9,False,85.58182661103385,6.891114348799575,56.25425069197311,5.433484324145628,56.0,37.0,70.0,2529.0,84.3,False,19.493871095294583,0.0,7.539663418087534
25,1,2008,control,control,heavy,64.93923262354359,7.571868611337245,66.7,44.3,83.3,57.5,70.775,4978,64.74834823222177,65.12927932904782,False,31.679389312977097,68.32061068702289,28.585777420650864,7.613857853220546,1.1299047417583934,61.170505385252696,7.9324907464145165,58.3,44.3,83.3,2414.0,80.46666666666667,False,57.207953603976804,7.791469137096279,68.66034072900159,4.9612953039237695,69.2,46.9,78.4,2524.0,84.13333333333334,False,93.81933438985737,37.48019017432647,7.400541070859309,62.210621605310806,5.667514460218752,63.0,43.0,79.0,58.0,66.0,4971,62.047606115469726,62.371710923355465,False,38.86541943270972,61.134580567290286,10.299738483202574,7.636409176750517,0.9404421789343527,59.35294117647059,5.2017241123741345,59.0,43.0,72.0,2414.0,80.46666666666667,False,64.25020712510357,7.6427361595508785,64.97068145800317,4.67525809122204,65.0,46.0,79.0,2524.0,84.13333333333334,False,85.97464342313788,18.066561014263076,7.594378099662388
26,1,2008,active,control,N/A,63.58815426997245,6.455440046509972,64.0,43.0,79.0,59.0,68.0,4719,63.40977696545879,63.776658190294555,False,32.655223564314475,67.34477643568553,16.020343293070567,8.313695515803724,0.8453136179871272,66.0108991825613,6.225708291012417,63.0,58.0,79.0,367.0,12.233333333333333,False,19.346049046321525,8.437751003597922,73.99305555555556,0.7955878310438032,74.0,73.0,76.0,360.0,12.0,False,100.0,100.0,9.275617279241485,69.76938559322033,7.570985343777804,70.0,47.0,82.0,64.0,77.0,4720,69.55951271186441,69.98316472457627,False,13.686440677966102,86.3135593220339,48.96186440677966,8.728417891234633,0.8447504498505357,70.41144414168937,6.949244550404374,68.0,61.0,82.0,367.0,12.233333333333333,False,0.0,8.759946668366839,78.31666666666666,1.3140551537417329,78.0,77.0,82.0,360.0,12.0,False,100.0,100.0,9.489185687729801
27,1,2008,active,control,N/A,69.84018360108492,7.90307494728331,72.0,49.0,86.0,63.0,76.0,4793,69.61609639056958,70.06075005215939,False,15.293135823075318,84.70686417692468,55.37241810974337,8.565549476730453,0.9757828091995167,68.18201193520886,8.915554575670273,66.0,49.0,86.0,2346.0,78.2,False,22.03751065643649,8.719453480381095,71.40123203285421,6.405144947704921,73.0,51.0,80.0,2435.0,81.16666666666667,False,91.129363449692,68.04928131416837,8.41569717500262,71.29628081905558,6.007046955372497,73.0,49.0,86.0,67.0,76.0,4786,71.13474456748851,71.47413549937316,False,4.805683242791475,95.19431675720853,61.57542833263686,8.949781199303724,1.0087029321990235,70.95353793691389,6.670430425533753,71.0,49.0,86.0,2346.0,78.2,False,4.6888320545609545,9.076143659590025,71.61724845995893,5.273625308717601,73.0,52.0,78.0,2435.0,81.16666666666667,False,95.07186858316223,70.71868583162217,8.827630590855758
28,1,2008,control,control,none,58.58058788715723,5.278927331039542,59.0,43.0,70.0,55.0,63.0,5069,58.44139623199842,58.72351795225883,False,57.38804497928586,42.61195502071414,0.0,7.809171305184556,0.8287827156637726,57.819628647214856,5.8745458823434396,58.0,43.0,70.0,2639.0,87.96666666666667,False,64.304660856385,7.825793480206113,59.431752577319585,4.369342407510573,61.0,46.0,67.0,2425.0,80.83333333333333,False,50.22680412371135,0.0,7.790176469374783,61.73229043683589,6.260091732724734,61.0,46.0,74.0,57.0,67.0,5082,61.53552489177489,61.896266233766234,False,46.67453758362849,53.32546241637151,11.491538764266036,8.528329637821452,0.9349971647854081,60.074460022735884,6.06693203926349,59.0,49.0,73.0,2639.0,87.96666666666667,False,58.355437665782496,8.412448586805079,63.62144329896907,5.874319177897767,63.0,49.0,74.0,2425.0,80.83333333333333,False,66.43298969072164,15.670103092783505,8.656206711507306
29,1,2008,active,control,N/A,58.72369243592415,6.7977099987865195,60.0,43.0,76.0,53.0,64.0,4799,58.54057616170035,58.911153365284434,False,52.01083559074807,47.98916440925193,1.1043967493227755,8.989204391054406,1.021731190909682,58.019776440240754,7.907831704872088,58.0,43.0,71.0,2326.0,77.53333333333333,False,55.6749785038693,8.894379881874071,59.31510204081633,5.4506674745882275,61.0,45.0,76.0,2450.0,81.66666666666667,False,50.97959183673469,0.326530612244898,9.073855033903671,58.57704336947456,5.362642230698321,60.0,41.0,69.0,55.0,63.0,4796,58.42670454545455,58.710771997497915,False,55.92160133444537,44.07839866555463,0.0,9.093585471812279,1.0136168829789967,59.05395528804815,6.20854349311954,61.0,41.0,69.0,2326.0,77.53333333333333,False,48.49527085124677,9.067204985208624,58.0669387755102,4.339277254214223,59.0,44.0,67.0,2450.0,81.66666666666667,False,36.57142857142857,0.0,9.116255055086922
30,1,2008,control,control,low,68.65802094240838,4.473149724040974,69.55,55.9,77.15,65.3,72.3,4775,68.53964057591622,68.79116544502618,False,4.87958115183246,95.12041884816755,46.78534031413613,8.770948065082695,0.872431740761803,68.41395595086827,4.616560446996304,69.05,55.9,77.15,2361.0,78.7,False,4.531977975434138,8.800592797403416,68.89149377593361,4.317581885075528,69.85,57.05,75.3,2410.0,80.33333333333333,False,94.77178423236514,48.67219917012448,8.743223884170396,64.45051158905825,3.246126515262842,65.0,51.0,75.0,63.0,67.0,4789,64.36651440801838,64.53826216329088,False,10.753810816454374,89.24618918354562,1.482564209647108,8.740821672238912,0.7706170115466716,64.36764083015672,3.8347699950596983,65.0,51.0,75.0,2361.0,78.7,False,15.840745446844556,8.71921187031062,64.50020746887967,2.528357222262056,65.0,54.0,69.5,2410.0,80.33333333333333,False,94.149377593361,0.0,8.7682173269712
1,2,2008,active,active,N/A,60.30065359477124,5.0516623728242696,60.0,48.0,74.0,56.0,64.0,4896,60.16154003267974,60.444480187908496,False,52.85947712418301,47.14052287581699,2.9820261437908497,7.478924091994548,0.9125261803146373,62.97959183673469,5.004275872300647,63.0,53.0,74.0,1911.0,63.7,False,34.58922030350602,7.402093659587821,58.585594639865995,4.277191071443203,59.0,48.0,68.0,2985.0,99.5,False,35.44388609715243,0.0,7.528111012037851,63.13462717058223,3.123473250080656,63.0,53.0,73.0,61.0,65.0,4895,63.050040858018384,63.22435137895812,False,17.711950970377938,82.28804902962207,1.3891726251276815,7.433180837037919,0.8328886158094144,63.40261780104712,4.202532781111879,64.0,53.0,73.0,1910.0,63.666666666666664,False,26.544502617801047,7.351103763182664,62.96314907872697,2.1509666757766372,63.0,56.0,69.0,2985.0,99.5,False,87.93969849246231,0.0,7.48569916570242
2,2,2008,active,active,N/A,57.28880437366294,6.438784176785688,59.0,40.0,69.0,53.0,62.0,4207,57.11071428571429,57.47685405276919,False,63.48942239125267,36.510577608747326,0.0,7.2557102021052104,1.059647990095121,56.62032418952619,7.582105267937592,58.0,40.0,69.0,1604.0,53.46666666666667,False,60.22443890274314,7.6141104723416095,57.62334630350195,5.570294594465182,59.0,41.0,69.0,2570.0,85.66666666666667,False,33.65758754863813,0.0,7.019864361388551,59.512369172216935,6.906195806621874,61.0,39.0,71.0,57.0,65.0,4204,59.31669838249286,59.72837773549001,False,45.24262607040914,54.75737392959087,0.02378686964795433,7.230461454661802,0.9790023026676393,57.9569825436409,8.732956194204856,62.0,39.0,71.0,1604.0,53.46666666666667,False,43.20448877805486,7.392312843865688,60.427237354085605,5.274958039832966,61.0,43.0,70.0,2570.0,85.66666666666667,False,52.95719844357977,0.0,7.124578852071934
3,2,2008,active,active,N/A,54.53363821138211,6.543902790200219,57.0,30.0,65.0,51.0,59.0,4920,54.34710619918699,54.70959349593496,False,88.39430894308943,11.605691056910569,0.0,6.777164487118764,0.9495853704433244,43.27333333333333,2.1736961505589862,43.0,39.0,48.0,75.0,2.5,False,100.0,7.772039570080961,,,,,,,,,,,,49.66773226773227,5.334278220428834,49.0,34.0,61.0,46.0,53.0,5005,49.51645854145854,49.8151998001998,False,99.6003996003996,0.3996003996003996,0.0,6.54734014850013,0.8994385343456562,44.44,1.6865124738122528,44.0,43.0,48.0,75.0,2.5,False,100.0,7.199188680284093,,,,,,,,,,,
4,2,2008,active,active,N/A,59.253785584494246,5.508548055539495,61.0,41.0,72.0,57.0,63.0,4953,59.10920654149001,59.40727841712094,False,46.517262265293766,53.48273773470624,0.30284675953967294,7.010350036226507,1.1905364325593815,58.38766066838046,7.464239294040906,61.0,41.0,72.0,1945.0,64.83333333333333,False,47.55784061696658,7.310882731182578,59.83678929765886,3.622000411099534,61.0,44.0,68.0,2990.0,99.66666666666667,False,54.48160535117057,0.0,6.819300064020587,63.67691532258065,6.505988784141421,65.0,42.0,79.0,60.0,68.0,4960,63.515294858870966,63.84820816532258,False,27.983870967741936,72.01612903225806,10.423387096774194,7.134489212875642,1.0789391062133995,64.01332649923117,8.183963478094185,66.0,42.0,79.0,1951.0,65.03333333333333,False,30.394669400307535,7.4075400506228535,63.503846153846155,5.1059928372002155,65.0,45.0,72.0,2990.0,99.66666666666667,False,74.04682274247492,3.3779264214046827,6.962027219756891
5,2,2008,control,control,moderate,72.46229410597341,3.6429007207174013,73.1,57.6,82.3,70.2,75.2,5039,72.36012800158763,72.56409406628299,False,0.4961301845604287,99.50386981543957,75.98729906727525,8.309182545215737,0.7678722841382035,71.3271456123433,4.371951653992261,71.1,57.6,79.4,2074.0,69.13333333333334,False,1.2054001928640308,8.33068473546437,73.25632377740304,2.766973988010821,73.7,63.6,82.3,2965.0,98.83333333333333,False,100.0,87.62225969645868,8.29414189004688,75.356746582128,3.69972382175868,76.0,63.0,83.0,73.0,78.0,5047,75.2552977016049,75.46603675450764,False,0.0,100.0,89.22131959579949,8.608024775517439,0.8488629762287081,74.89199614271938,2.8929949442077074,75.0,63.0,80.0,2074.0,69.13333333333334,False,0.0,8.449683953203031,75.68819561551433,4.144060952290224,77.0,63.0,83.0,2965.0,98.83333333333333,False,100.0,86.13827993254637,8.717697678534375
6,2,2008,active,active,N/A,67.8579669783171,7.543963051090543,68.0,46.0,85.0,63.0,74.0,5027,67.64819226178636,68.06456385518202,False,14.481798289238116,85.51820171076189,37.13944698627412,7.724999455682423,1.256256543434277,57.32857142857143,1.200500240798539,57.0,56.0,61.0,70.0,2.3333333333333335,False,98.57142857142858,7.136852170268997,,,,,,,,,,,,66.65947075208913,7.4638689791388595,67.0,45.0,88.0,62.0,72.0,5026,66.45281287306008,66.86412405491446,False,17.727815360127337,82.27218463987266,32.331874253879825,7.740511594132325,1.1837849727837517,59.02142857142857,1.438184529606972,58.75,57.0,61.5,70.0,2.3333333333333335,False,70.0,7.291979769196003,,,,,,,,,,,
7,2,2008,control,control,low,72.40231490720416,3.413690095670187,73.0,62.0,81.0,70.5,75.0,5011,72.30951406904809,72.49651267212134,False,0.0,100.0,74.99501097585312,8.434273950681906,0.7799057140175112,71.90772128060263,4.1994500554538785,73.0,62.0,81.0,2124.0,70.8,False,0.0,8.417761471009857,72.76499133448874,2.6356843932456457,73.0,65.0,78.0,2885.0,96.16666666666667,False,100.0,80.0,8.446874047095147,78.07706128967858,4.608012242335733,79.0,60.0,88.0,76.0,81.0,5009,77.94772659213415,78.20879167498504,False,0.039928129367139145,99.96007187063286,92.19405070872429,8.950726701828945,0.7873231759570756,76.01883239171374,5.557613573408862,77.0,60.0,88.0,2124.0,70.8,False,0.09416195856873823,8.668913884025297,79.59237435008666,2.9526506249123665,80.0,72.0,87.0,2885.0,96.16666666666667,False,100.0,100.0,9.1582034522674
8,2,2008,active,active,N/A,61.20714920071048,4.655050335444781,61.0,43.0,74.0,59.0,64.0,4504,61.07681505328596,61.34371669626998,False,41.29662522202487,58.703374777975135,1.5985790408525755,7.645499252638821,0.8314346988481682,64.56944444444444,1.1727707518124455,65.0,62.0,71.0,72.0,2.4,False,0.0,7.501715896144491,58.50751879699248,3.704400729375304,59.0,50.0,65.0,266.0,8.866666666666667,False,40.6015037593985,0.0,7.277447885830158,73.5226264418811,5.535184915080759,73.0,61.0,89.0,70.0,76.0,4508,73.3553515971606,73.68577528837622,False,0.0,100.0,68.47826086956522,8.750103785341631,0.9710849998025735,70.84722222222223,1.263348136224546,70.0,70.0,76.0,72.0,2.4,False,0.0,8.057900769295886,71.44736842105263,1.654910540698798,71.0,68.0,74.0,266.0,8.866666666666667,False,100.0,68.42105263157895,8.011776839949768
9,2,2008,active,active,N/A,63.44490768314473,4.8605241050190395,64.0,43.0,74.0,60.0,67.0,5037,63.31525709747866,63.58051915822911,False,27.37740718681755,72.62259281318245,3.7323803851498907,8.732127204150697,1.2300101965967423,62.67436380772856,5.4038239464559386,64.0,43.0,73.0,2122.0,70.73333333333333,False,30.39585296889727,9.266024276465805,64.04529616724739,4.345488860832098,65.0,52.0,74.0,2870.0,95.66666666666667,False,75.19163763066203,4.041811846689895,8.351067174986849,70.66282992657273,6.463107936675736,73.0,43.0,83.0,68.0,75.0,5039,70.47845306608454,70.84049910696567,False,6.4695376066679895,93.53046239333202,57.967850764040485,8.629534396797734,1.0940385703144153,68.28652214891612,8.158547798754594,69.0,43.0,83.0,2122.0,70.73333333333333,False,12.91234684260132,9.190385881757415,72.51184668989546,3.980568750185604,74.0,56.0,80.0,2870.0,95.66666666666667,False,98.46689895470384,71.84668989547038,8.231569462039982
