house_num,house_group,year,week,location,hourly_range,coldest_hour,warmest_hour,day_mean,night_mean,day_night_diff,night_pct_below_12,day_pct_in_who
1,active,2008,2,bedroom,2.3092380952380953,7.0,23.0,16.34952879581152,16.726036850921272,-0.3765080551097526,1.340033500837521,19.518576661433805
2,active,2008,2,bedroom,5.19468079640334,7.0,15.0,17.953354114713218,16.637435797665372,1.3159183170478457,0.9727626459143969,46.82044887780549
3,active,2008,2,bedroom,0.2875438596491229,14.0,13.0,,,,,
4,active,2008,2,bedroom,5.332142857142857,8.0,16.0,16.2995694515633,15.474505016722409,0.8250644348408915,3.7123745819397995,22.075279755849444
5,control,2008,2,bedroom,3.5470476190476194,8.0,21.0,15.92223240115718,16.234317032040472,-0.31208463088329275,0.33726812816188867,14.609450337512053
6,active,2008,2,bedroom,2.7044444444444444,10.0,13.0,,,,,
7,control,2008,2,bedroom,1.6728168498168525,9.0,16.0,16.077099811676085,16.224528596187174,-0.14742878451108865,0.0,4.849340866290019
8,active,2008,2,bedroom,2.982916666666668,2.0,21.0,16.09263888888889,15.865037593984963,0.22760129490392522,0.0,0.0
9,active,2008,2,bedroom,6.644809523809524,7.0,14.0,18.72450989632422,16.043188153310105,2.6813217430141165,0.0,61.82846371347785
10,active,2008,2,bedroom,1.629412955465586,17.0,15.0,,,,,
11,active,2008,2,bedroom,6.2620873015873,6.0,16.0,18.69822233104799,17.374319352465047,1.323902978582943,1.3245033112582782,57.83545543584721
12,control,2008,2,bedroom,4.662666666666665,6.0,16.0,18.58167320261438,17.420254820936638,1.1614183816777413,0.0,60.16949152542372
13,active,2008,2,bedroom,6.529142857142855,7.0,16.0,17.196066371681415,16.125081967213113,1.0709844044683017,3.825136612021858,41.3716814159292
14,active,2008,2,bedroom,3.6742380952380973,6.0,15.0,16.91268292682927,15.663471766848815,1.2492111599804545,0.0,20.14453477868112
15,active,2008,2,bedroom,6.622904761904762,7.0,16.0,18.125586797066017,16.819846994535517,1.3057398025304998,2.307692307692308,50.24500565397663
16,control,2008,2,bedroom,5.989809523809521,6.0,14.0,18.557154953429297,16.171168241965976,2.385986711463321,0.0,70.7874682472481
17,control,2008,2,bedroom,4.911761904761903,5.0,17.0,21.46297308662742,20.172666666666665,1.290306419960757,0.0,97.14045416316233
18,active,2008,2,bedroom,6.293460317460319,7.0,17.0,19.481363423760524,18.055715231788078,1.4256481919724457,0.0,67.11880261927034
19,active,2008,2,bedroom,6.0457142857142845,6.0,15.0,18.98902010050251,17.405741444866923,1.5832786556355884,0.0,70.2680067001675
20,active,2008,2,bedroom,8.032611277146843,6.0,15.0,21.661242088607597,18.38585393258427,3.275388156023329,0.0,63.956127080181545
21,control,2008,2,bedroom,2.9039841269841276,10.0,20.0,19.290553959786624,20.042688845401173,-0.7521348856145487,0.0,77.39023389413214
22,active,2008,2,bedroom,2.6366904761904753,7.0,16.0,17.197050173010382,16.998458252427184,0.19859192058319763,0.0,35.51038062283737
23,control,2008,2,bedroom,4.195714285714281,7.0,16.0,18.76725786677564,17.755132295719843,1.0121255710557975,0.0,65.99918267266041
24,active,2008,2,bedroom,3.742809523809523,7.0,16.0,20.625402862985684,19.996422700587086,0.628980162398598,0.0,86.95296523517383
25,control,2008,2,bedroom,3.4460487804878035,6.0,16.0,18.2950569476082,17.57922605537903,0.7158308922291674,0.0,62.004555808656036
26,active,2008,2,bedroom,0.9401583710407238,9.0,10.0,,,,,
27,active,2008,2,bedroom,7.580619047619043,7.0,17.0,19.765544022906226,18.448939708939708,1.3166043139665184,0.0,68.07479224376732
28,control,2008,2,bedroom,2.9136719845298558,7.0,18.0,19.180864246250987,19.47639715123586,-0.2955329049848743,0.0,80.14996053670087
29,active,2008,2,bedroom,7.359761904761907,7.0,17.0,21.018762813715096,20.340687763713085,0.6780750500020112,0.0,68.17862165963432
30,control,2008,2,bedroom,4.551666666666669,7.0,18.0,18.474142512077297,18.42241769041769,0.05172482165960801,0.0,60.42673107890499
1,active,2009,1,living,8.422761904761904,7.0,21.0,16.71067661691542,17.959842139175258,-1.2491655222598368,3.4471649484536084,37.2636815920398
2,active,2009,1,living,8.867052767052769,5.0,15.0,18.549555444555445,15.741406149903908,2.808149294651537,1.2491992312620115,55.99400599400599
3,active,2009,1,living,5.873238095238094,5.0,21.0,18.70044776119403,20.173508038585208,-1.473060277391177,0.0,58.656716417910445
4,active,2009,1,living,10.04434523809524,5.0,15.0,17.570063045586807,15.374558495377748,2.1955045502090584,21.246105919003117,55.722599418040744
5,control,2009,1,living,4.851962833914051,7.0,15.0,14.982095839915745,14.871972431900232,0.11012340801551268,8.564890487087283,11.2565445026178
6,active,2009,1,living,0.0,17.0,17.0,,,,,
