house_num,week,year,date,hours_above_18,max_temp,mean_temp,min_temp,ext_mean_temp,ext_max_temp,max_solar,total_solar
30,1,2009,2009-09-04,7.066666666666666,26.6,14.475728155339805,5.0,10.153398058252428,14.1,0.45,2.351666666666666
1,2,2009,2009-06-22,0.0,11.9,9.18953488372093,7.0,7.57093023255814,10.6,0.0,0.0
1,2,2009,2009-06-23,0.0,16.1,8.144166666666665,2.2,7.069444444444445,12.5,0.27,1.5666666666666667
1,2,2009,2009-06-24,0.0,17.2,10.708402777777776,5.8,9.027083333333334,13.5,0.25,0.9016666666666668
1,2,2009,2009-06-25,0.0,16.6,12.172291666666666,8.9,10.485416666666667,14.2,0.24,0.895
1,2,2009,2009-06-26,0.0,15.5,13.029583333333333,10.6,12.529166666666667,16.8,0.1,0.30833333333333335
1,2,2009,2009-06-27,0.0,16.9,14.613402777777777,13.5,13.799305555555556,15.4,0.1,0.42166666666666675
1,2,2009,2009-06-28,0.0,16.6,14.264027777777775,12.8,14.164583333333333,16.2,0.03,0.10500000000000001
1,2,2009,2009-06-29,0.0,15.0,13.232482993197278,11.9,12.749319727891155,13.6,0.02,0.01266666666666667
2,2,2009,2009-06-23,0.0,13.7,11.741836734693877,10.4,6.338095238095239,7.6,0.0,0.0
2,2,2009,2009-06-24,0.0,17.1,12.157013888888887,8.8,9.027083333333334,13.5,0.25,0.9016666666666668
2,2,2009,2009-06-25,3.566666666666667,19.9,13.461875,10.1,10.485416666666667,14.2,0.24,0.895
2,2,2009,2009-06-26,0.0,15.8,14.356111111111113,12.3,12.529166666666667,16.8,0.1,0.30833333333333335
2,2,2009,2009-06-27,0.0,17.4,15.87173611111111,14.6,13.799305555555556,15.4,0.1,0.42166666666666675
2,2,2009,2009-06-28,0.0,17.1,15.47215277777778,14.4,14.164583333333333,16.2,0.03,0.10500000000000001
2,2,2009,2009-06-29,0.0,16.2,13.912083333333335,11.9,11.875,13.6,0.19,0.4666666666666667
2,2,2009,2009-06-30,0.0,12.5,11.819259259259258,11.4,11.857407407407408,13.1,0.04,0.016666666666666666
3,2,2009,2009-06-24,0.0,11.1,10.112809917355374,9.6,9.071900826446281,10.2,0.0,0.0
3,2,2009,2009-06-25,2.566666666666667,18.7,12.14472222222222,9.0,10.485416666666667,14.2,0.24,0.895
3,2,2009,2009-06-26,0.0,16.0,12.640833333333335,8.9,12.529166666666667,16.8,0.1,0.30833333333333335
3,2,2009,2009-06-27,0.0,17.3,14.964444444444444,13.5,13.799305555555556,15.4,0.1,0.42166666666666675
3,2,2009,2009-06-28,0.0,15.3,13.795347222222224,12.6,14.164583333333333,16.2,0.03,0.10500000000000001
3,2,2009,2009-06-29,0.0,13.8,11.374930555555556,9.1,11.875,13.6,0.19,0.4666666666666667
3,2,2009,2009-06-30,0.0,15.5,11.439375,8.6,12.616666666666667,14.7,0.17,0.7783333333333334
3,2,2009,2009-07-01,0.0,9.3,8.897282608695651,8.4,11.231521739130438,11.6,0.0,0.0
4,2,2009,2009-06-25,0.0,11.75,10.53955223880597,10.0,8.822388059701492,8.9,0.0,0.0
4,2,2009,2009-06-26,0.0,15.5,12.513402777777777,8.9,12.529166666666667,16.8,0.1,0.30833333333333335
4,2,2009,2009-06-27,1.9,18.2,15.07201388888889,13.4,13.799305555555556,15.4,0.1,0.42166666666666675
4,2,2009,2009-06-28,0.0,15.6,14.202708333333334,12.9,14.164583333333333,16.2,0.03,0.10500000000000001
4,2,2009,2009-06-29,0.0,17.3,13.036875000000002,10.2,11.875,13.6,0.19,0.4666666666666667
4,2,2009,2009-06-30,2.1,18.4,12.32625,8.8,12.616666666666667,14.7,0.17,0.7783333333333334
4,2,2009,2009-07-01,3.8666666666666667,20.4,12.01902777777778,8.0,12.192361111111111,14.6,0.34,1.4183333333333332
4,2,2009,2009-07-02,0.0,8.0,4.164259259259259,1.9,7.474074074074073,10.2,0.08,0.05166666666666668
5,2,2009,2009-06-26,0.0,14.2,13.813432835820896,13.4,14.122388059701489,15.1,0.0,0.0
5,2,2009,2009-06-27,0.0,17.0,14.102569444444443,12.6,13.799305555555556,15.4,0.1,0.42166666666666675
5,2,2009,2009-06-28,0.0,16.4,14.071805555555557,12.7,14.164583333333333,16.2,0.03,0.10500000000000001
5,2,2009,2009-06-29,0.0,15.1,12.473749999999997,9.8,11.875,13.6,0.19,0.4666666666666667
5,2,2009,2009-06-30,0.0,16.8,11.754375000000001,8.9,12.616666666666667,14.7,0.17,0.7783333333333334
5,2,2009,2009-07-01,0.0,17.8,10.971527777777778,6.9,12.192361111111111,14.6,0.34,1.4183333333333332
5,2,2009,2009-07-02,0.06666666666666667,18.0,8.839330922242315,1.9,10.054611211573238,14.8,0.29,1.245
6,2,2009,2009-07-06,0.0,14.2,11.683060109289617,9.8,12.185792349726773,13.1,0.0,0.0
6,2,2009,2009-07-07,6.266666666666667,21.7,12.353680555555558,6.3,12.15625,15.7,0.28,1.3016666666666665
6,2,2009,2009-07-08,3.966666666666667,19.8,12.310972222222222,5.8,11.295833333333333,14.8,0.17,0.8
6,2,2009,2009-07-09,5.866666666666666,25.2,11.483958333333334,4.2,8.85763888888889,13.3,0.28,1.6333333333333333
6,2,2009,2009-07-10,4.9,22.9,9.48076388888889,-0.1,7.769444444444445,13.1,0.27,1.4433333333333331
6,2,2009,2009-07-11,0.0,11.4,9.78736111111111,8.3,9.97638888888889,11.5,0.04,0.18500000000000003
6,2,2009,2009-07-12,0.0,17.6,11.057083333333333,8.0,10.540972222222221,12.0,0.3,0.8450000000000001
7,2,2009,2009-07-07,0.0,11.7,8.975977653631285,7.4,9.928491620111732,13.3,0.0,0.0
7,2,2009,2009-07-08,0.0,16.7,11.082152777777777,7.3,11.295833333333333,14.8,0.17,0.8
7,2,2009,2009-07-09,4.266666666666667,20.2,12.774097222222222,8.0,8.85763888888889,13.3,0.28,1.6333333333333333
7,2,2009,2009-07-10,1.4666666666666666,19.4,13.067083333333333,9.9,7.769444444444445,13.1,0.27,1.4433333333333331
7,2,2009,2009-07-11,1.0666666666666667,21.1,13.515347222222221,9.7,9.97638888888889,11.5,0.04,0.18500000000000003
7,2,2009,2009-07-12,7.566666666666666,29.4,15.09361111111111,8.3,10.540972222222221,12.0,0.3,0.8450000000000001
7,2,2009,2009-07-13,5.666666666666667,22.8,13.197708333333331,7.8,9.654861111111112,12.8,0.29,1.6800000000000002
7,2,2009,2009-07-14,0.0,14.5,11.178428093645483,9.9,3.5287625418060196,6.9,0.04,0.067
8,2,2009,2009-07-08,0.0,10.2,8.434926470588236,6.5,8.275735294117647,10.0,0.0,0.0
